Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
15.7329	leaf-4	0	157	LastDelay	0.00288	2880	1	2
15.7329	leaf-4	0	157	FullDelay	0.00288	2880	1	2
15.8029	leaf-1	0	157	LastDelay	0.00288	2880	1	2
15.8029	leaf-1	0	157	FullDelay	0.00288	2880	1	2
15.8158	leaf-2	0	158	LastDelay	0.00576	5760	1	2
15.8158	leaf-2	0	158	FullDelay	0.00576	5760	1	2
15.8258	leaf-3	0	158	LastDelay	0.00576	5760	1	2
15.8258	leaf-3	0	158	FullDelay	0.00576	5760	1	2
15.8329	leaf-4	0	158	LastDelay	0.00288	2880	1	2
15.8329	leaf-4	0	158	FullDelay	0.00288	2880	1	2
15.9029	leaf-1	0	158	LastDelay	0.00288	2880	1	2
15.9029	leaf-1	0	158	FullDelay	0.00288	2880	1	2
15.9158	leaf-2	0	159	LastDelay	0.00576	5760	1	2
15.9158	leaf-2	0	159	FullDelay	0.00576	5760	1	2
15.9258	leaf-3	0	159	LastDelay	0.00576	5760	1	2
15.9258	leaf-3	0	159	FullDelay	0.00576	5760	1	2
15.9329	leaf-4	0	159	LastDelay	0.00288	2880	1	2
15.9329	leaf-4	0	159	FullDelay	0.00288	2880	1	2
16.0029	leaf-1	0	159	LastDelay	0.00288	2880	1	2
16.0029	leaf-1	0	159	FullDelay	0.00288	2880	1	2
16.0158	leaf-2	0	160	LastDelay	0.00576	5760	1	2
16.0158	leaf-2	0	160	FullDelay	0.00576	5760	1	2
16.0258	leaf-3	0	160	LastDelay	0.00576	5760	1	2
16.0258	leaf-3	0	160	FullDelay	0.00576	5760	1	2
16.0329	leaf-4	0	160	LastDelay	0.00288	2880	1	2
16.0329	leaf-4	0	160	FullDelay	0.00288	2880	1	2
16.1029	leaf-1	0	160	LastDelay	0.00288	2880	1	2
16.1029	leaf-1	0	160	FullDelay	0.00288	2880	1	2
16.1158	leaf-2	0	161	LastDelay	0.00576	5760	1	2
16.1158	leaf-2	0	161	FullDelay	0.00576	5760	1	2
16.1258	leaf-3	0	161	LastDelay	0.00576	5760	1	2
16.1258	leaf-3	0	161	FullDelay	0.00576	5760	1	2
16.1329	leaf-4	0	161	LastDelay	0.00288	2880	1	2
16.1329	leaf-4	0	161	FullDelay	0.00288	2880	1	2
16.2029	leaf-1	0	161	LastDelay	0.00288	2880	1	2
16.2029	leaf-1	0	161	FullDelay	0.00288	2880	1	2
16.2158	leaf-2	0	162	LastDelay	0.00576	5760	1	2
16.2158	leaf-2	0	162	FullDelay	0.00576	5760	1	2
16.2258	leaf-3	0	162	LastDelay	0.00576	5760	1	2
16.2258	leaf-3	0	162	FullDelay	0.00576	5760	1	2
16.2329	leaf-4	0	162	LastDelay	0.00288	2880	1	2
16.2329	leaf-4	0	162	FullDelay	0.00288	2880	1	2
16.3029	leaf-1	0	162	LastDelay	0.00288	2880	1	2
16.3029	leaf-1	0	162	FullDelay	0.00288	2880	1	2
16.3158	leaf-2	0	163	LastDelay	0.00576	5760	1	2
16.3158	leaf-2	0	163	FullDelay	0.00576	5760	1	2
16.3258	leaf-3	0	163	LastDelay	0.00576	5760	1	2
16.3258	leaf-3	0	163	FullDelay	0.00576	5760	1	2
16.3329	leaf-4	0	163	LastDelay	0.00288	2880	1	2
16.3329	leaf-4	0	163	FullDelay	0.00288	2880	1	2
16.4029	leaf-1	0	163	LastDelay	0.00288	2880	1	2
16.4029	leaf-1	0	163	FullDelay	0.00288	2880	1	2
16.4158	leaf-2	0	164	LastDelay	0.00576	5760	1	2
16.4158	leaf-2	0	164	FullDelay	0.00576	5760	1	2
16.4258	leaf-3	0	164	LastDelay	0.00576	5760	1	2
16.4258	leaf-3	0	164	FullDelay	0.00576	5760	1	2
16.4329	leaf-4	0	164	LastDelay	0.00288	2880	1	2
16.4329	leaf-4	0	164	FullDelay	0.00288	2880	1	2
16.5029	leaf-1	0	164	LastDelay	0.00288	2880	1	2
16.5029	leaf-1	0	164	FullDelay	0.00288	2880	1	2
16.5158	leaf-2	0	165	LastDelay	0.00576	5760	1	2
16.5158	leaf-2	0	165	FullDelay	0.00576	5760	1	2
16.5258	leaf-3	0	165	LastDelay	0.00576	5760	1	2
16.5258	leaf-3	0	165	FullDelay	0.00576	5760	1	2
16.5329	leaf-4	0	165	LastDelay	0.00288	2880	1	2
16.5329	leaf-4	0	165	FullDelay	0.00288	2880	1	2
16.6029	leaf-1	0	165	LastDelay	0.00288	2880	1	2
16.6029	leaf-1	0	165	FullDelay	0.00288	2880	1	2
16.6158	leaf-2	0	166	LastDelay	0.00576	5760	1	2
16.6158	leaf-2	0	166	FullDelay	0.00576	5760	1	2
16.6258	leaf-3	0	166	LastDelay	0.00576	5760	1	2
16.6258	leaf-3	0	166	FullDelay	0.00576	5760	1	2
16.6329	leaf-4	0	166	LastDelay	0.00288	2880	1	2
16.6329	leaf-4	0	166	FullDelay	0.00288	2880	1	2
16.7029	leaf-1	0	166	LastDelay	0.00288	2880	1	2
16.7029	leaf-1	0	166	FullDelay	0.00288	2880	1	2
16.7158	leaf-2	0	167	LastDelay	0.00576	5760	1	2
16.7158	leaf-2	0	167	FullDelay	0.00576	5760	1	2
16.7258	leaf-3	0	167	LastDelay	0.00576	5760	1	2
16.7258	leaf-3	0	167	FullDelay	0.00576	5760	1	2
16.7329	leaf-4	0	167	LastDelay	0.00288	2880	1	2
16.7329	leaf-4	0	167	FullDelay	0.00288	2880	1	2
16.8029	leaf-1	0	167	LastDelay	0.00288	2880	1	2
16.8029	leaf-1	0	167	FullDelay	0.00288	2880	1	2
16.8158	leaf-2	0	168	LastDelay	0.00576	5760	1	2
16.8158	leaf-2	0	168	FullDelay	0.00576	5760	1	2
16.8258	leaf-3	0	168	LastDelay	0.00576	5760	1	2
16.8258	leaf-3	0	168	FullDelay	0.00576	5760	1	2
16.8329	leaf-4	0	168	LastDelay	0.00288	2880	1	2
16.8329	leaf-4	0	168	FullDelay	0.00288	2880	1	2
16.9029	leaf-1	0	168	LastDelay	0.00288	2880	1	2
16.9029	leaf-1	0	168	FullDelay	0.00288	2880	1	2
16.9158	leaf-2	0	169	LastDelay	0.00576	5760	1	2
16.9158	leaf-2	0	169	FullDelay	0.00576	5760	1	2
16.9258	leaf-3	0	169	LastDelay	0.00576	5760	1	2
16.9258	leaf-3	0	169	FullDelay	0.00576	5760	1	2
16.9329	leaf-4	0	169	LastDelay	0.00288	2880	1	2
16.9329	leaf-4	0	169	FullDelay	0.00288	2880	1	2
17.0029	leaf-1	0	169	LastDelay	0.00288	2880	1	2
17.0029	leaf-1	0	169	FullDelay	0.00288	2880	1	2
17.0158	leaf-2	0	170	LastDelay	0.00576	5760	1	2
17.0158	leaf-2	0	170	FullDelay	0.00576	5760	1	2
17.0258	leaf-3	0	170	LastDelay	0.00576	5760	1	2
17.0258	leaf-3	0	170	FullDelay	0.00576	5760	1	2
17.0329	leaf-4	0	170	LastDelay	0.00288	2880	1	2
17.0329	leaf-4	0	170	FullDelay	0.00288	2880	1	2
17.1029	leaf-1	0	170	LastDelay	0.00288	2880	1	2
17.1029	leaf-1	0	170	FullDelay	0.00288	2880	1	2
17.1158	leaf-2	0	171	LastDelay	0.00576	5760	1	2
17.1158	leaf-2	0	171	FullDelay	0.00576	5760	1	2
17.1258	leaf-3	0	171	LastDelay	0.00576	5760	1	2
17.1258	leaf-3	0	171	FullDelay	0.00576	5760	1	2
17.1329	leaf-4	0	171	LastDelay	0.00288	2880	1	2
17.1329	leaf-4	0	171	FullDelay	0.00288	2880	1	2
17.2029	leaf-1	0	171	LastDelay	0.00288	2880	1	2
17.2029	leaf-1	0	171	FullDelay	0.00288	2880	1	2
17.2158	leaf-2	0	172	LastDelay	0.00576	5760	1	2
17.2158	leaf-2	0	172	FullDelay	0.00576	5760	1	2
17.2258	leaf-3	0	172	LastDelay	0.00576	5760	1	2
17.2258	leaf-3	0	172	FullDelay	0.00576	5760	1	2
17.2329	leaf-4	0	172	LastDelay	0.00288	2880	1	2
17.2329	leaf-4	0	172	FullDelay	0.00288	2880	1	2
17.3029	leaf-1	0	172	LastDelay	0.00288	2880	1	2
17.3029	leaf-1	0	172	FullDelay	0.00288	2880	1	2
17.3158	leaf-2	0	173	LastDelay	0.00576	5760	1	2
17.3158	leaf-2	0	173	FullDelay	0.00576	5760	1	2
17.3258	leaf-3	0	173	LastDelay	0.00576	5760	1	2
17.3258	leaf-3	0	173	FullDelay	0.00576	5760	1	2
17.3329	leaf-4	0	173	LastDelay	0.00288	2880	1	2
17.3329	leaf-4	0	173	FullDelay	0.00288	2880	1	2
17.4029	leaf-1	0	173	LastDelay	0.00288	2880	1	2
17.4029	leaf-1	0	173	FullDelay	0.00288	2880	1	2
17.4158	leaf-2	0	174	LastDelay	0.00576	5760	1	2
17.4158	leaf-2	0	174	FullDelay	0.00576	5760	1	2
17.4258	leaf-3	0	174	LastDelay	0.00576	5760	1	2
17.4258	leaf-3	0	174	FullDelay	0.00576	5760	1	2
17.4329	leaf-4	0	174	LastDelay	0.00288	2880	1	2
17.4329	leaf-4	0	174	FullDelay	0.00288	2880	1	2
17.5029	leaf-1	0	174	LastDelay	0.00288	2880	1	2
17.5029	leaf-1	0	174	FullDelay	0.00288	2880	1	2
17.5158	leaf-2	0	175	LastDelay	0.00576	5760	1	2
17.5158	leaf-2	0	175	FullDelay	0.00576	5760	1	2
17.5258	leaf-3	0	175	LastDelay	0.00576	5760	1	2
17.5258	leaf-3	0	175	FullDelay	0.00576	5760	1	2
17.5329	leaf-4	0	175	LastDelay	0.00288	2880	1	2
17.5329	leaf-4	0	175	FullDelay	0.00288	2880	1	2
17.6029	leaf-1	0	175	LastDelay	0.00288	2880	1	2
17.6029	leaf-1	0	175	FullDelay	0.00288	2880	1	2
17.6158	leaf-2	0	176	LastDelay	0.00576	5760	1	2
17.6158	leaf-2	0	176	FullDelay	0.00576	5760	1	2
17.6258	leaf-3	0	176	LastDelay	0.00576	5760	1	2
17.6258	leaf-3	0	176	FullDelay	0.00576	5760	1	2
17.6329	leaf-4	0	176	LastDelay	0.00288	2880	1	2
17.6329	leaf-4	0	176	FullDelay	0.00288	2880	1	2
17.7029	leaf-1	0	176	LastDelay	0.00288	2880	1	2
17.7029	leaf-1	0	176	FullDelay	0.00288	2880	1	2
17.7158	leaf-2	0	177	LastDelay	0.00576	5760	1	2
17.7158	leaf-2	0	177	FullDelay	0.00576	5760	1	2
17.7258	leaf-3	0	177	LastDelay	0.00576	5760	1	2
17.7258	leaf-3	0	177	FullDelay	0.00576	5760	1	2
17.7329	leaf-4	0	177	LastDelay	0.00288	2880	1	2
17.7329	leaf-4	0	177	FullDelay	0.00288	2880	1	2
17.8029	leaf-1	0	177	LastDelay	0.00288	2880	1	2
17.8029	leaf-1	0	177	FullDelay	0.00288	2880	1	2
17.8158	leaf-2	0	178	LastDelay	0.00576	5760	1	2
17.8158	leaf-2	0	178	FullDelay	0.00576	5760	1	2
17.8258	leaf-3	0	178	LastDelay	0.00576	5760	1	2
17.8258	leaf-3	0	178	FullDelay	0.00576	5760	1	2
17.8329	leaf-4	0	178	LastDelay	0.00288	2880	1	2
17.8329	leaf-4	0	178	FullDelay	0.00288	2880	1	2
17.9029	leaf-1	0	178	LastDelay	0.00288	2880	1	2
17.9029	leaf-1	0	178	FullDelay	0.00288	2880	1	2
17.9158	leaf-2	0	179	LastDelay	0.00576	5760	1	2
17.9158	leaf-2	0	179	FullDelay	0.00576	5760	1	2
17.9258	leaf-3	0	179	LastDelay	0.00576	5760	1	2
17.9258	leaf-3	0	179	FullDelay	0.00576	5760	1	2
17.9329	leaf-4	0	179	LastDelay	0.00288	2880	1	2
17.9329	leaf-4	0	179	FullDelay	0.00288	2880	1	2
18.0029	leaf-1	0	179	LastDelay	0.00288	2880	1	2
18.0029	leaf-1	0	179	FullDelay	0.00288	2880	1	2
18.0158	leaf-2	0	180	LastDelay	0.00576	5760	1	2
18.0158	leaf-2	0	180	FullDelay	0.00576	5760	1	2
18.0258	leaf-3	0	180	LastDelay	0.00576	5760	1	2
18.0258	leaf-3	0	180	FullDelay	0.00576	5760	1	2
18.0329	leaf-4	0	180	LastDelay	0.00288	2880	1	2
18.0329	leaf-4	0	180	FullDelay	0.00288	2880	1	2
18.1029	leaf-1	0	180	LastDelay	0.00288	2880	1	2
18.1029	leaf-1	0	180	FullDelay	0.00288	2880	1	2
18.1158	leaf-2	0	181	LastDelay	0.00576	5760	1	2
18.1158	leaf-2	0	181	FullDelay	0.00576	5760	1	2
18.1258	leaf-3	0	181	LastDelay	0.00576	5760	1	2
18.1258	leaf-3	0	181	FullDelay	0.00576	5760	1	2
18.1329	leaf-4	0	181	LastDelay	0.00288	2880	1	2
18.1329	leaf-4	0	181	FullDelay	0.00288	2880	1	2
18.2029	leaf-1	0	181	LastDelay	0.00288	2880	1	2
18.2029	leaf-1	0	181	FullDelay	0.00288	2880	1	2
18.2158	leaf-2	0	182	LastDelay	0.00576	5760	1	2
18.2158	leaf-2	0	182	FullDelay	0.00576	5760	1	2
18.2258	leaf-3	0	182	LastDelay	0.00576	5760	1	2
18.2258	leaf-3	0	182	FullDelay	0.00576	5760	1	2
18.2329	leaf-4	0	182	LastDelay	0.00288	2880	1	2
18.2329	leaf-4	0	182	FullDelay	0.00288	2880	1	2
18.3029	leaf-1	0	182	LastDelay	0.00288	2880	1	2
18.3029	leaf-1	0	182	FullDelay	0.00288	2880	1	2
18.3158	leaf-2	0	183	LastDelay	0.00576	5760	1	2
18.3158	leaf-2	0	183	FullDelay	0.00576	5760	1	2
18.3258	leaf-3	0	183	LastDelay	0.00576	5760	1	2
18.3258	leaf-3	0	183	FullDelay	0.00576	5760	1	2
18.3329	leaf-4	0	183	LastDelay	0.00288	2880	1	2
18.3329	leaf-4	0	183	FullDelay	0.00288	2880	1	2
18.4029	leaf-1	0	183	LastDelay	0.00288	2880	1	2
18.4029	leaf-1	0	183	FullDelay	0.00288	2880	1	2
18.4158	leaf-2	0	184	LastDelay	0.00576	5760	1	2
18.4158	leaf-2	0	184	FullDelay	0.00576	5760	1	2
18.4258	leaf-3	0	184	LastDelay	0.00576	5760	1	2
18.4258	leaf-3	0	184	FullDelay	0.00576	5760	1	2
18.4329	leaf-4	0	184	LastDelay	0.00288	2880	1	2
18.4329	leaf-4	0	184	FullDelay	0.00288	2880	1	2
18.5029	leaf-1	0	184	LastDelay	0.00288	2880	1	2
18.5029	leaf-1	0	184	FullDelay	0.00288	2880	1	2
18.5158	leaf-2	0	185	LastDelay	0.00576	5760	1	2
18.5158	leaf-2	0	185	FullDelay	0.00576	5760	1	2
18.5258	leaf-3	0	185	LastDelay	0.00576	5760	1	2
18.5258	leaf-3	0	185	FullDelay	0.00576	5760	1	2
18.5329	leaf-4	0	185	LastDelay	0.00288	2880	1	2
18.5329	leaf-4	0	185	FullDelay	0.00288	2880	1	2
18.6029	leaf-1	0	185	LastDelay	0.00288	2880	1	2
18.6029	leaf-1	0	185	FullDelay	0.00288	2880	1	2
18.6158	leaf-2	0	186	LastDelay	0.00576	5760	1	2
18.6158	leaf-2	0	186	FullDelay	0.00576	5760	1	2
18.6258	leaf-3	0	186	LastDelay	0.00576	5760	1	2
18.6258	leaf-3	0	186	FullDelay	0.00576	5760	1	2
18.6329	leaf-4	0	186	LastDelay	0.00288	2880	1	2
18.6329	leaf-4	0	186	FullDelay	0.00288	2880	1	2
18.7029	leaf-1	0	186	LastDelay	0.00288	2880	1	2
18.7029	leaf-1	0	186	FullDelay	0.00288	2880	1	2
18.7158	leaf-2	0	187	LastDelay	0.00576	5760	1	2
18.7158	leaf-2	0	187	FullDelay	0.00576	5760	1	2
18.7258	leaf-3	0	187	LastDelay	0.00576	5760	1	2
18.7258	leaf-3	0	187	FullDelay	0.00576	5760	1	2
18.7329	leaf-4	0	187	LastDelay	0.00288	2880	1	2
18.7329	leaf-4	0	187	FullDelay	0.00288	2880	1	2
18.8029	leaf-1	0	187	LastDelay	0.00288	2880	1	2
18.8029	leaf-1	0	187	FullDelay	0.00288	2880	1	2
18.8158	leaf-2	0	188	LastDelay	0.00576	5760	1	2
18.8158	leaf-2	0	188	FullDelay	0.00576	5760	1	2
18.8258	leaf-3	0	188	LastDelay	0.00576	5760	1	2
18.8258	leaf-3	0	188	FullDelay	0.00576	5760	1	2
18.8329	leaf-4	0	188	LastDelay	0.00288	2880	1	2
18.8329	leaf-4	0	188	FullDelay	0.00288	2880	1	2
18.9029	leaf-1	0	188	LastDelay	0.00288	2880	1	2
18.9029	leaf-1	0	188	FullDelay	0.00288	2880	1	2
18.9158	leaf-2	0	189	LastDelay	0.00576	5760	1	2
18.9158	leaf-2	0	189	FullDelay	0.00576	5760	1	2
18.9258	leaf-3	0	189	LastDelay	0.00576	5760	1	2
18.9258	leaf-3	0	189	FullDelay	0.00576	5760	1	2
18.9329	leaf-4	0	189	LastDelay	0.00288	2880	1	2
18.9329	leaf-4	0	189	FullDelay	0.00288	2880	1	2
19.0029	leaf-1	0	189	LastDelay	0.00288	2880	1	2
19.0029	leaf-1	0	189	FullDelay	0.00288	2880	1	2
19.0158	leaf-2	0	190	LastDelay	0.00576	5760	1	2
19.0158	leaf-2	0	190	FullDelay	0.00576	5760	1	2
19.0258	leaf-3	0	190	LastDelay	0.00576	5760	1	2
19.0258	leaf-3	0	190	FullDelay	0.00576	5760	1	2
19.0329	leaf-4	0	190	LastDelay	0.00288	2880	1	2
19.0329	leaf-4	0	190	FullDelay	0.00288	2880	1	2
19.1029	leaf-1	0	190	LastDelay	0.00288	2880	1	2
19.1029	leaf-1	0	190	FullDelay	0.00288	2880	1	2
19.1158	leaf-2	0	191	LastDelay	0.00576	5760	1	2
19.1158	leaf-2	0	191	FullDelay	0.00576	5760	1	2
19.1258	leaf-3	0	191	LastDelay	0.00576	5760	1	2
19.1258	leaf-3	0	191	FullDelay	0.00576	5760	1	2
19.1329	leaf-4	0	191	LastDelay	0.00288	2880	1	2
19.1329	leaf-4	0	191	FullDelay	0.00288	2880	1	2
19.2029	leaf-1	0	191	LastDelay	0.00288	2880	1	2
19.2029	leaf-1	0	191	FullDelay	0.00288	2880	1	2
19.2158	leaf-2	0	192	LastDelay	0.00576	5760	1	2
19.2158	leaf-2	0	192	FullDelay	0.00576	5760	1	2
19.2258	leaf-3	0	192	LastDelay	0.00576	5760	1	2
19.2258	leaf-3	0	192	FullDelay	0.00576	5760	1	2
19.2329	leaf-4	0	192	LastDelay	0.00288	2880	1	2
19.2329	leaf-4	0	192	FullDelay	0.00288	2880	1	2
19.3029	leaf-1	0	192	LastDelay	0.00288	2880	1	2
19.3029	leaf-1	0	192	FullDelay	0.00288	2880	1	2
19.3158	leaf-2	0	193	LastDelay	0.00576	5760	1	2
19.3158	leaf-2	0	193	FullDelay	0.00576	5760	1	2
19.3258	leaf-3	0	193	LastDelay	0.00576	5760	1	2
19.3258	leaf-3	0	193	FullDelay	0.00576	5760	1	2
19.3329	leaf-4	0	193	LastDelay	0.00288	2880	1	2
19.3329	leaf-4	0	193	FullDelay	0.00288	2880	1	2
19.4029	leaf-1	0	193	LastDelay	0.00288	2880	1	2
19.4029	leaf-1	0	193	FullDelay	0.00288	2880	1	2
19.4158	leaf-2	0	194	LastDelay	0.00576	5760	1	2
19.4158	leaf-2	0	194	FullDelay	0.00576	5760	1	2
19.4258	leaf-3	0	194	LastDelay	0.00576	5760	1	2
19.4258	leaf-3	0	194	FullDelay	0.00576	5760	1	2
19.4329	leaf-4	0	194	LastDelay	0.00288	2880	1	2
19.4329	leaf-4	0	194	FullDelay	0.00288	2880	1	2
19.5029	leaf-1	0	194	LastDelay	0.00288	2880	1	2
19.5029	leaf-1	0	194	FullDelay	0.00288	2880	1	2
19.5158	leaf-2	0	195	LastDelay	0.00576	5760	1	2
19.5158	leaf-2	0	195	FullDelay	0.00576	5760	1	2
19.5258	leaf-3	0	195	LastDelay	0.00576	5760	1	2
19.5258	leaf-3	0	195	FullDelay	0.00576	5760	1	2
19.5329	leaf-4	0	195	LastDelay	0.00288	2880	1	2
19.5329	leaf-4	0	195	FullDelay	0.00288	2880	1	2
19.6029	leaf-1	0	195	LastDelay	0.00288	2880	1	2
19.6029	leaf-1	0	195	FullDelay	0.00288	2880	1	2
19.6158	leaf-2	0	196	LastDelay	0.00576	5760	1	2
19.6158	leaf-2	0	196	FullDelay	0.00576	5760	1	2
19.6258	leaf-3	0	196	LastDelay	0.00576	5760	1	2
19.6258	leaf-3	0	196	FullDelay	0.00576	5760	1	2
19.6329	leaf-4	0	196	LastDelay	0.00288	2880	1	2
19.6329	leaf-4	0	196	FullDelay	0.00288	2880	1	2
19.7029	leaf-1	0	196	LastDelay	0.00288	2880	1	2
19.7029	leaf-1	0	196	FullDelay	0.00288	2880	1	2
19.7158	leaf-2	0	197	LastDelay	0.00576	5760	1	2
19.7158	leaf-2	0	197	FullDelay	0.00576	5760	1	2
19.7258	leaf-3	0	197	LastDelay	0.00576	5760	1	2
19.7258	leaf-3	0	197	FullDelay	0.00576	5760	1	2
19.7329	leaf-4	0	197	LastDelay	0.00288	2880	1	2
19.7329	leaf-4	0	197	FullDelay	0.00288	2880	1	2
19.8029	leaf-1	0	197	LastDelay	0.00288	2880	1	2
19.8029	leaf-1	0	197	FullDelay	0.00288	2880	1	2
19.8158	leaf-2	0	198	LastDelay	0.00576	5760	1	2
19.8158	leaf-2	0	198	FullDelay	0.00576	5760	1	2
19.8258	leaf-3	0	198	LastDelay	0.00576	5760	1	2
19.8258	leaf-3	0	198	FullDelay	0.00576	5760	1	2
19.8329	leaf-4	0	198	LastDelay	0.00288	2880	1	2
19.8329	leaf-4	0	198	FullDelay	0.00288	2880	1	2
19.9029	leaf-1	0	198	LastDelay	0.00288	2880	1	2
19.9029	leaf-1	0	198	FullDelay	0.00288	2880	1	2
19.9158	leaf-2	0	199	LastDelay	0.00576	5760	1	2
19.9158	leaf-2	0	199	FullDelay	0.00576	5760	1	2
19.9258	leaf-3	0	199	LastDelay	0.00576	5760	1	2
19.9258	leaf-3	0	199	FullDelay	0.00576	5760	1	2
19.9329	leaf-4	0	199	LastDelay	0.00288	2880	1	2
19.9329	leaf-4	0	199	FullDelay	0.00288	2880	1	2
